AU2010,LIBGEO,SNHM12,SNHMC12,SNHMP12,SNHME12,SNHMO12,SNHMF12,SNHMFC12,SNHMFP12,SNHMFE12,SNHMFO12,SNHMH12,SNHMHC12,SNHMHP12,SNHMHE12,SNHMHO12,SNHM1812,SNHM2612,SNHM5012,SNHMF1812,SNHMF2612,SNHMF5012,SNHMH1812,SNHMH2612,SNHMH5012
129,Sens,12.548484184106655,22.70486783021108,14.260823759750956,10.006743957271603,10.840344152105287,11.066955445208523,19.07926599450664,12.961243153241778,9.82756188989025,9.492588033664521,13.518577982368479,24.12387244302597,15.083339375091422,10.539840544823072,11.142504202727377,9.485284304087545,12.507061015455674,14.280012414192022,9.179474173031931,11.162505123154403,11.841822912212455,9.707975429864563,13.353660852517399,15.961884028164897
130,Moulins,11.637924611896366,21.0894450173332,13.394349833202945,9.816247508198106,10.17785269744407,10.88283011376808,18.394117622830972,12.699439183656999,9.664081309639252,9.23940668923518,12.181131869915106,22.673668046015596,13.910514108168078,10.222607093290414,10.349692985721571,8.95920686060547,11.42840013549157,13.426169835310372,8.731141759128393,10.64019662348498,12.426420403667205,9.120739255797606,11.9812454298548,14.198643704742768
131,La Teste-de-Buch - Arcachon,13.01365083734614,25.749536251476318,14.11173516960314,9.983138520567692,10.731671794474657,11.204479741529916,20.154105000641163,13.067212464811606,9.73298195779254,9.15568775548878,14.487182580489497,28.15461163087947,14.964956005666735,10.595587326950952,10.946974085995874,9.076698611833947,12.731872146016226,15.918047585768909,8.788645882785774,11.244065403017593,12.507726406660506,9.31843974721061,13.980359452313515,18.439351589057004
132,Saintes,11.947208807299882,21.550872935588202,13.54454620775041,9.989216750952314,10.28693359559173,10.974793652525703,18.277336588774574,12.839498844341604,9.783398308135759,9.10306591882453,12.621802411613103,23.153606936353153,13.997999174038645,10.496352058640145,10.474982571017328,9.032315500565643,11.74887189028758,13.844084974777603,8.74510093950777,10.767645410853307,12.444088049680085,9.230873176878163,12.39740118542765,14.956976128065342
133,Haguenau,12.690006289466792,22.876119563485226,14.025289087749501,10.067443356370523,11.288379861202053,11.023423960290343,18.522499398411806,12.764858600088003,9.835221253950138,9.874459149858005,13.788381514654521,24.490866423187505,14.925442935734864,10.799298648641496,11.626754353974134,9.490217356845168,12.719668111702926,14.63942830457268,9.040088280340818,11.157376480007839,11.953215538493284,9.825996843557395,13.722160689742086,16.42205812827195
134,Dreux,12.349171567960983,22.38709579350416,13.960630219608937,10.18609779300703,10.752552456432108,11.242791961985878,19.4870690735342,12.996857373766955,10.040049765629394,9.80436759145588,13.052670575057302,23.578269999245162,14.55701315850462,10.507982789980407,10.9909449003889,9.483742198249622,12.420198326202904,13.832007343287628,9.210106812432345,11.382125604724047,12.135150664648227,9.694611302789374,13.043530281326904,14.98313800003911
135,Vesoul,11.653350635891845,21.145071289251078,13.554311097918468,9.873650285843965,10.312480371932013,10.75653897290767,18.51827704899116,12.660984494717622,9.668983097373603,9.238729081105479,12.263382799586813,22.48119376148391,14.228832614532884,10.53274309872037,10.566313602615965,9.17149852774382,11.395629805974039,13.29851852574983,8.845663119788448,10.542163934521113,12.035335476811856,9.39343759387334,11.96877009625212,14.18444206997766
136,Gap,11.728166274054548,20.509803872333926,13.404545808513133,9.735690712499942,10.29160097323601,10.68134165983218,17.831475969327666,12.327956180287925,9.518806184825602,8.375708537322252,12.500076530013267,21.91629381511073,14.253066919048946,10.27132119903421,10.521555269300794,9.104761155695265,11.546776427294072,13.706217059461242,8.788257243263866,10.528117153747973,12.11263657223121,9.33982962215557,12.27863012033644,14.964951586925377
137,Berck,12.04389962011418,24.204607371681607,13.512666974168893,9.659571744660058,10.336200748692361,10.997836525405381,20.32081519671429,12.757228114688468,9.487226585725665,9.163335045479933,12.833403211271099,25.987005059392875,14.285362166410358,9.966701819206406,10.503804065972417,9.20180707939977,11.775748845627398,14.487084204898505,9.013254554671478,10.855327639145395,12.535023982436561,9.351176913192667,12.446397433343417,16.071101254377975
138,Lons-le-Saunier,11.954717101847752,21.542351188754555,13.475676176292295,9.905118159016286,10.51129720930918,10.818661549532262,18.25498899545162,12.513594829633483,9.660325481386542,9.534431222672264,12.75332139674781,23.133590796659814,14.154295033478672,10.622080103016488,10.73994291228702,9.282235910344651,11.873260903132538,13.51028794344882,8.956495316134264,10.771248677229169,11.819758541730987,9.505697657873519,12.63139810248717,14.786344403688878
139,Aubenas,11.281801173564993,20.746214393301102,13.106649786616659,9.524987259241591,10.192559296213268,10.382441008278018,18.178315613370344,12.208563569075265,9.341494523897218,9.364644600033712,11.935115995591453,21.94419726033492,13.784935954772576,9.959775081655781,10.349571953442032,8.997861153127046,11.196788463015189,12.840071802824799,8.802050486838016,10.294281622989882,11.447182444952432,9.138418736789236,11.823115507134423,13.999635933193138
140,Villeneuve-sur-Lot,11.115025152243632,20.88241467869915,13.137737861685336,9.591789096305888,9.919873884888533,10.29035355171094,18.433320157931085,12.06643640469385,9.395247280950837,9.012993220630534,11.735159871127776,22.192043712547033,13.928466599906082,10.176896512567716,10.107850315569765,8.879709636455653,11.05959043896878,12.470228127409692,8.657740147421197,10.220116677738353,11.249685843294358,9.037110597981409,11.665243190539952,13.535258725711559
141,Arles,12.32862249686711,21.60442488741064,14.608488360814992,9.794335921969838,10.760825964910861,10.915383531400009,18.796776421172535,12.70004214045658,9.592112884971588,9.152464309731469,13.238941733233707,22.966252683935476,15.721552443115042,10.28940566113896,11.004166711972772,9.4499420098351,12.18042424159917,14.182362402401878,8.728500266399625,10.852450950900236,12.129107809938802,9.900203188652952,13.024600862656245,15.574428147752288
142,Rochefort,11.573407592539391,20.107836591229418,13.537658113572862,9.668308027063054,10.484815052449548,10.515181127477037,17.587246680707402,12.454005970420617,9.52850642218117,9.08595317256569,12.319030325367551,21.32796631825744,14.210745050627173,10.063045646525717,10.714956107478939,9.104107697533767,11.548222101397789,13.004181330835742,8.84400755486394,10.57610980698252,11.307420731113922,9.301614997740007,12.231740181483074,14.158364770885129
143,Salon-de-Provence,14.09345452098098,24.822877667030305,14.614121124710652,10.242213347867375,11.076731353031267,11.863444123864692,20.12365098302577,12.95022590463276,9.970527886686874,9.331896925761107,15.483559460689044,26.630386049471873,15.577121420667693,10.990147501435064,11.319530044254929,9.572088296219972,14.056976556289403,17.03670185543617,9.154916138289277,12.132189577021537,12.89515362636256,9.885509769988696,15.245289027262292,19.40397411941964
144,Saint-Dizier,11.589734519116304,21.496852284676528,13.648911034801612,9.843826209046377,10.46029193074556,10.548031527823095,19.035100483895558,12.467017197741365,9.605481408656658,9.22884841537963,12.141132636683471,22.483433584792795,14.23590085384163,10.60139204366266,10.632070831167127,9.30365140583628,11.459680218099466,12.951651830929501,8.78034209164753,10.466080034976311,11.513105998129216,9.587447882075443,11.968152846761402,13.772449723023051
145,Saint-Dié-des-Vosges,11.56232982215127,21.539501916896214,13.304669154792416,9.511301101799035,10.333046437912259,10.27207991501763,18.078785121338314,11.969280884724151,9.246855457672162,9.336185792564647,12.39799310126029,22.942687649139707,14.116417902717709,10.338206955571163,10.595062557304326,9.124689116565156,11.59448227924739,12.576880186627589,8.738638665096785,10.313511458432792,10.856729145967181,9.383559730900966,12.41076882018586,13.724028268306197
146,Laon,11.816942094101416,21.679186737998513,13.541255723379965,10.041079482141194,10.206882081969182,10.95747259704933,18.985274641803645,12.463784349898292,9.891987164378207,9.12047864548722,12.333938167929801,22.908564988392925,14.239277090015541,10.367463271347317,10.397383716058545,9.279669078569418,11.700684837894038,13.452274974917072,8.989821307112136,10.855538874210664,12.196256477742873,9.449889542576315,12.200937712809777,14.252613467637103
147,Saint-Lô,12.027020311076715,21.076541416744703,13.574210337251712,10.01333981398221,10.346509556377653,11.068346780955824,18.36568787422726,12.682262306663688,9.813435994632012,9.13740701017576,12.667469022762937,22.371099288753648,14.2295015010847,10.562347705165264,10.563010041536383,9.232620118090844,11.850451655644656,13.931630726633193,8.90427863896447,10.87939238503866,12.531179021682517,9.440403076958914,12.476847335178006,14.987001752338413
148,Saint-Cyprien,11.38251776912278,21.025789831315365,13.435803770615728,9.541720946875389,10.216753003575914,10.428603884441083,18.209165334887235,12.479075442271993,9.372107098191552,8.77966625637221,12.165507327487477,22.60878771207554,14.18846932942879,9.912909889437984,10.448562139707645,9.112671927971375,11.146579492875402,13.344228507430097,8.761036477516503,10.332846040094656,11.598327867629548,9.427915145828804,11.78138119317509,14.939358876629049
149,Louviers,13.092073553355194,23.403105050335682,14.74250403775599,10.065526413498,11.246035247632257,11.773850208846156,20.024128043492844,13.601719000893475,9.847872340720679,10.608756169570547,13.977842795307435,24.991868047519436,15.49724992379349,10.657915025261964,11.475875184092247,9.700814552813894,13.087070453721902,14.88909211158522,9.360660192937376,11.932966294681993,12.585726721053014,9.94274160706347,13.845605764343112,16.495850919335396
150,Cognac,12.895963799667062,23.358556121436024,14.635177494640315,10.246974306273414,11.172965558486807,11.429538833423964,19.369218664891363,13.426393028916992,10.037977659598313,9.837715819191539,13.910935527130869,25.28071491938332,15.486897073030157,10.881215892396495,11.576545402418393,9.583320352300962,12.636438518137835,14.991993636954813,9.022680177423643,11.174117254902603,13.023678547975287,9.962383203238137,13.62186202382742,16.463455122640937
151,Royan,11.497941469865372,22.075115601802256,13.444070216793646,9.5557294724317,9.969987400777276,10.486614312800109,18.078316435128947,12.537918327338872,9.413372340471364,8.761967308153938,12.356679860636842,24.18058428887099,14.18080687251855,9.8902007102695,10.124148255183874,8.76633145054931,11.163127119309303,13.75229576275649,8.589839779862324,10.383056459867923,11.715000875651063,8.911392911770035,11.833102817805196,15.460571572155192
152,Les Sables-d'Olonne,12.03947181613664,23.002458056964496,13.714341994935344,9.78225565977968,10.332686340317613,10.682537962725212,19.19962176556535,12.903395856536628,9.575853073057132,9.03286563968428,13.073496787481915,24.451720313257773,14.248062227630395,10.31436642516971,10.563946165099129,9.04935849203323,11.937900970206563,14.009904023331146,8.780989515588075,10.658477989819637,11.829403554121015,9.263045617599442,12.892026981138494,15.728462173305143
153,Lunel,12.400421607992534,22.190240900338544,13.690325502579656,9.88649939810839,10.560379526241649,11.06504657749538,18.72705348067626,12.592208792103007,9.670370186015326,9.529200478252825,13.334104030817421,23.719049802091718,14.471220944854482,10.43634360992838,10.73009232391213,9.157281041619429,12.448666913421327,14.174184581116052,8.886394828366006,11.257656558620996,11.7427526545778,9.357075174629102,13.282212450378449,15.814571501475719
154,Montceau-les-Mines,11.818169134227501,21.80893858653453,13.767830895666734,9.608748669732288,10.768608189329445,10.378424391885222,18.65691422082558,12.52843398258791,9.41999531209067,8.989984334626854,12.64861421472585,22.976522512317118,14.385269381415052,10.20305707796032,11.071470526792217,9.342977019270101,11.633613276785642,13.366841301792498,8.890057926011513,10.237128394856116,11.428628332085777,9.623702082662279,12.436220028747162,14.458665146083383
155,Flers,11.492846096249922,21.67108882597507,13.387377892439954,9.767659915258841,10.424674804888792,10.341462704682105,17.994764843862615,12.33842809521499,9.583994889885023,9.489648990636532,12.213490697229169,22.777748192591673,14.02350992994148,10.435749109464279,10.670652373652477,9.271045540298884,11.444639270520682,12.603734138434431,9.01841272074861,10.307229412996552,11.033344347038291,9.453375694189374,12.121640239142714,13.667575235845906
156,Sarreguemines (partie française),12.503674681842227,23.51362102211134,14.055185519443889,9.721289084797956,10.881678940984932,10.602088763575372,20.152471025584955,12.413947117212905,9.465028316821988,9.262661702751299,13.710086891793468,24.50117584526884,14.94252837391095,10.553114351987158,11.221422823257631,9.560870682578614,12.488339633172854,14.33869336269606,8.966396505678148,10.624537060068533,11.471617461280243,9.953575092437141,13.611292683317693,16.4332399606955
157,Annonay,12.154047290626705,22.996611791191782,13.565278919500685,10.032980579128353,10.775122944646006,10.833530501107584,20.08521128635714,12.495271888990604,9.786087692461118,9.511350806148103,12.933932685663466,23.986049128183627,14.196487141829504,10.851663802594322,11.04666384260391,9.404046741225022,12.137591687606074,13.634322022093295,8.927753957053858,10.776276230242441,11.859688048315569,9.66952686480442,12.908260480835388,14.866708843371583
158,Saumur,11.866640985939174,23.411313951810403,13.884505354972514,9.596190574479703,10.205330073291018,10.379432569070078,17.81732313316634,12.459230994618089,9.388987340290605,9.429694201728596,12.875506662665382,25.35062299095743,14.70409206585635,10.244374175671009,10.38690618837769,9.129182461070494,11.817117970575758,13.444809963502408,8.784590547152831,10.395281766310601,11.151742692344797,9.347321342035652,12.79699919777344,14.994264021412032
159,Sallanches,12.901365594859021,22.354314993655716,14.14717641294399,10.378662634219005,11.71618859269043,11.30114074676695,18.99939797978381,12.859158871215632,10.15933167480861,9.463270445493567,14.053381793298144,23.890490558321947,15.08888013983944,10.983911928101486,12.127102909533,9.708152535221101,13.085690592739319,14.413326294280875,9.221777437678073,11.444367555482078,12.11781963709434,10.034380956148546,14.246122390547953,16.238245818042238
160,Lisieux,11.76900232673722,22.169019887112263,13.657099442626144,9.81127094550777,10.442117982324966,10.618299596704432,18.744099640832754,12.584689979918046,9.573518729848711,9.684005391905526,12.528437063945171,23.5036526601137,14.311560400348082,10.53689384964648,10.58240616388128,9.20033389331773,11.69748205317262,13.471354469619724,8.804611299577681,10.578590167087105,11.768542470782254,9.477604135828317,12.406552264342604,14.68944075943827
161,Chaumont,11.886146718100012,20.64572878662435,13.528926557303906,9.919375864493517,10.564082371787293,10.805124636983294,17.679236043095006,12.77004787872699,9.73540024578327,9.201080427050313,12.618834502117878,22.072537147578817,13.99924821623608,10.531854738978772,10.817626539364118,9.271436381438022,11.84644437649484,13.213143336496357,8.877553157135216,10.811775618930076,11.639340781619877,9.527519301646976,12.532608365821106,14.358550412043682
162,Cahors,11.89304497395643,21.134030837740795,13.508482622038793,9.860247182020172,9.927654966642942,10.951691594369922,18.910206118810684,12.791184327991413,9.642297343134935,8.704873905713367,12.669740714760783,22.287908421780465,14.100471592680794,10.450843909830189,10.198630032308252,9.016799609480485,11.587262365269082,13.706728422537452,8.772017898068318,10.621461944507026,12.365100624344496,9.195742629551015,12.345417993310864,15.013490970882991
163,Fougères,11.496605195948167,21.79594750521933,13.294112909403625,9.84002110595578,10.024406243147714,10.485724254946003,18.513516062617178,12.287221344460237,9.664011915548768,9.268467194693548,12.18016041700524,23.025170441917084,13.929918880201813,10.383290761415493,10.257362417081236,9.182526570550381,11.55266516249763,12.613481805264286,8.983972529133224,10.593394782945083,10.940914703353956,9.30392455672843,12.209509548545617,13.764763733992368
164,Abbeville,11.731479899924688,22.057867795174868,13.7445351499534,9.687156781744573,10.301092280028252,10.581731991720915,18.58277104738537,12.734075216719704,9.485781290170078,9.521938986251254,12.446089758870887,23.354557186692457,14.31098105205878,10.168115518078316,10.473060261425067,9.158895090463515,11.70694947107533,13.096824208347755,8.83742820369979,10.634285126658211,11.305253821526007,9.370330414736243,12.35391614385006,14.280600404323208
165,Oyonnax,12.06177448040092,22.45844872807839,13.697557979161113,10.265924433197762,10.386831563416614,10.637806614824008,18.68601361182149,12.140273311549011,10.129379657856887,9.252492049029126,12.98881584674485,23.95824810226732,14.378224188792794,10.734841535126915,10.851659130482554,9.359553705290212,11.938948446088169,13.667587764392941,8.99045939247219,10.596482359817918,11.517522176521194,9.592630690049283,12.823943584814746,15.03581888844109
166,Verdun,11.78469766141252,22.13809098703342,13.478238668523968,9.697733682334748,10.678268495272063,10.518506960242023,19.33780707578488,12.357283723785251,9.468289729923836,9.29831737968211,12.585804901395344,23.22473499533788,14.1863933154814,10.396068740728706,10.915897536197615,9.285402399440656,11.738065553736073,13.23005628324613,8.791256505663755,10.482370877452272,11.514772091454676,9.605652047832358,12.516997384826599,14.361768309734867
167,Auch,11.859239602585243,20.81899089499124,13.226749395658963,9.927054680016758,9.980037274234345,11.046675315625446,18.99998490278336,12.611193813913461,9.737705424826215,8.848134756282347,12.474203367710373,21.72494546261146,13.685640422795931,10.395803948869187,10.176327686628627,9.008024506584395,11.562350658645952,13.841630654037223,8.750764020187734,10.71882219632485,12.72647256896842,9.188152684472843,12.186998041410025,14.762753997202752
168,Morlaix,11.864892100615194,21.441887501332232,13.299629236865286,9.71634060355617,10.180349155707434,10.818830233293225,18.33159450494248,12.3812667847725,9.50624353300505,9.448692401370755,12.542555562444027,22.872103622887526,13.87115744006165,10.25988202207329,10.317813022392174,9.092743039707896,11.736831901182276,13.612470922641426,8.848959605525724,10.808172143778437,11.823535623718055,9.251555173411722,12.327989512736671,14.822868268167944
169,Vendôme,12.546824437230415,23.809289508269053,13.707966272073937,10.085853733200015,10.207965096442331,11.157380822004313,20.983924990885892,12.745484318525126,9.889492596800395,9.36041963880788,13.473898322673875,24.742349261450713,14.323193589054329,10.710286929868444,10.461205801101006,9.372085242021344,12.497269651711601,13.887932205249754,9.03755166612485,11.108306700290811,12.029039692152681,9.590133775998437,13.392408220263887,15.250909815396186
170,Albertville,12.982426608289584,23.86612001286781,14.684408256363673,10.124672153978407,11.862677336078304,10.903760944021423,18.788076932900818,12.799785658774761,9.839944092670633,9.276125277958103,14.099187019923352,25.72503038803179,15.566203107292173,10.983936846619999,12.175176560470069,9.754628481457186,12.94982583396871,14.906374702076569,8.980637696902637,10.962367164613765,11.800901580988855,10.171830427029473,13.993146867833847,16.68128060086614
171,Sarrebourg,12.09735879422692,21.68050688907289,13.772488338165395,9.848853832244654,11.09813858786653,10.444943256429692,18.75385721700452,12.141383567687202,9.544744372215987,9.493599464501708,13.09820159705416,22.640622458385295,14.60154501942029,10.841144164263959,11.429345255361802,9.28425907230761,12.134074592313667,13.642320498653392,8.772163038500892,10.521383202518116,11.284652925349256,9.624213706356965,13.116573240885552,14.968485671524709
172,Le Creusot,12.810868953280526,23.70612196733692,14.232780863598915,9.726015677560518,11.541893124865489,11.066630070913607,20.505752811519823,13.04463339383719,9.553193731706246,8.992569425280307,13.871740820168874,24.922431465897894,15.009575407208464,10.303792816116102,11.905658306669979,9.649965561168663,12.471180154259846,14.928434377984795,9.094550327575938,10.98564360415955,12.061107220826296,9.967252069480992,13.39068592986224,16.64631884914124
173,Dives-sur-Mer,12.27160021250167,25.201308445829447,13.730051552227291,10.027604076127373,10.49289578714381,11.04140574259644,21.397806888940288,12.895760833449916,9.670339217844049,9.36941701899022,13.30204852730501,27.255044512866103,14.498743232791957,10.661515735237725,10.758348572785895,9.105829898524753,12.094188244559296,14.586372636977917,8.809406278041505,11.066914311764945,12.334343725526342,9.360821791926485,12.956957048072844,16.430938501488377
174,Saint-Avold (partie française),12.367724421853236,23.94059701955608,14.406649808573494,9.75086959262234,10.598981270672049,10.654980660436731,20.572393853750448,12.89230836840923,9.426510194212293,9.357770550103693,13.483407125240156,24.99705714801795,15.2632260145823,10.852948215997301,10.946047056383991,9.3813440905814,12.024584332434058,15.125262923947599,8.96992341645043,10.587606854674448,11.882777613459844,9.68967295192717,12.923389437705028,17.320758651046773
175,Épernay,12.82245424481266,23.175952492923255,14.337526191105576,10.302009526567332,11.465287060293578,11.450593385026753,20.03506518197115,13.252862938194644,10.149299406799175,9.828281944197975,13.792663961049403,24.786026566792238,15.051653724268997,10.732902874259471,11.853618953339152,9.570843538660199,12.731259859012166,14.778260227665182,9.137959876672989,11.396836248016557,12.882718183496353,9.907797861207607,13.658253195248733,16.114019747735377
176,Manosque,13.19563633953424,24.18762991683583,14.136899365634124,9.978023812937003,10.63245117056528,11.478656696518243,20.669343988000893,12.91906647255835,9.775954317743913,9.329050123336375,14.36874063871427,25.528968053271377,14.918623617613331,10.498741554694524,10.878656175767208,9.38050313193972,13.00329132533724,15.810569783388454,8.971783287428636,11.427149583092653,12.987850239040759,9.668342219274598,14.06216583620499,17.797037859513757
177,Libourne,12.244897477604022,22.243035518351746,13.724792406690316,9.933929783138918,10.339543143054156,11.174001137232997,19.510654947308808,12.642244517348816,9.791021161337532,9.082608588139633,13.024356731814063,23.652812341747474,14.514290739071473,10.300870316550153,10.562797145849686,9.009408836264138,12.257873938814454,14.074376364771089,8.762285575908937,11.303860646911302,12.15684620001557,9.190877236583178,12.946376886717257,15.500487785441644
178,Vierzon,11.556026599396017,20.63920934935594,13.439120799795951,9.860359945584593,10.506178279026507,10.421457155125022,17.510944337897175,12.24814424410541,9.698756279586735,9.174714612869954,12.25829810523326,21.91455913540275,14.115828141439925,10.291998730206009,10.817775083986092,9.100876859571835,11.53153972445042,12.657055920037457,8.825515346441314,10.415506230957979,11.089409504656276,9.286893476416717,12.176652359642981,13.771048455387215
179,Beaune,12.732985489043068,24.225999239507978,13.894306490068708,10.060817189739886,10.531025735012062,11.187610000360396,19.58485612900111,12.661698173058396,9.879122127007834,9.420224329644023,13.886616814841434,26.296424872105334,14.760290249165017,10.57140125759065,10.773271332240588,9.209453785945886,12.726631786450238,14.687080911212554,8.917543030509572,11.378912248788764,11.980203214610848,9.456055058828643,13.715624723742346,16.67044126982496
180,Marmande,11.403306875418979,20.623197750850217,13.56061799953234,9.645552357811955,10.143226510678454,10.284669065111958,17.473436787822898,12.16399593510609,9.42318063656979,8.66245609868817,12.16888840445788,22.22434222224617,14.430394630711545,10.40007622259307,10.395387525488186,9.244521797654663,11.36149924915275,12.590296291560293,8.745909340631755,10.354397628136054,10.885799308891105,9.599626712052379,12.045905385679786,13.755425697396557
181,Château-Thierry,12.455354765373016,22.335221379747942,13.999038609585007,10.257107833161902,11.064018628798053,11.073359415251263,18.721201702321054,12.85390107427217,10.000161633996907,9.748115478246014,13.32761436606441,23.748082042705388,14.713459293886233,10.84744746851466,11.400611805732074,9.471108464335856,12.439726818987547,13.950401940272036,8.97629883504886,11.148760567301464,11.984956268134075,9.834329495767982,13.23631241830778,15.1774679661641
182,Bar-le-Duc,12.203327907681247,21.69009056623018,13.914924037159807,10.07280811001741,10.467819811923643,10.918901949166752,18.309783456204595,12.622735254814032,9.808962561382689,8.935005311321529,12.995513722942542,23.053323531293337,14.730983189184858,10.69198123416169,10.740387665548386,9.289207761865864,12.006394990402866,13.69961162587912,8.882167879407847,10.78043792755027,11.954264500824507,9.539234490099167,12.75825620371298,14.791952456836805
183,Pamiers,11.740778556185548,22.175857344595283,13.270593692280137,9.602146614716196,10.45903855508461,10.538502842881387,18.689990998690423,12.008888368620855,9.414052351937418,9.771783133128576,12.51612662933587,23.54252440394744,14.066277605955582,10.122586163549023,10.556194714811463,9.155447864488671,11.595202044251835,13.691013664884418,8.918350145339566,10.38853092783505,11.998432931535351,9.324322716381907,12.359981413931644,14.777223695801764
184,Saint-Amand-les-Eaux,13.35273147491003,22.289274554927182,14.19734697044573,10.241139100606851,10.845097078848603,11.751038050766242,19.77455087682862,12.788008863512555,9.918281197529417,9.566778702557679,14.275583248690426,23.172616007879007,15.125785603502148,11.078080697928026,11.008446142317487,9.46237369659698,13.43074754018171,14.98821965581729,9.244075598397053,11.913212526903704,12.556316394924929,9.59654294415568,14.332829905326376,16.214115208980324
185,Sedan,12.093814636591054,22.008870023849283,14.43840911641383,9.773220870039799,11.065756713619768,10.686694788756544,18.96030640149624,12.491045275195614,9.47293306889258,10.013300891753705,12.854582333189015,23.50097011251117,15.293402334287602,10.618413197684335,11.260274839948258,10.045612868472789,12.021194260904878,13.228190387116987,8.783931586511079,10.717161179216054,11.53010777035798,10.803787130431393,12.699283763174552,14.19119134189454
186,Vitry-le-François,11.765068703278553,22.120366092304973,14.094240741570971,9.616874481267734,10.549454129290192,10.493222205234813,19.142334494773518,12.47851937389877,9.42905034071219,9.478580706872082,12.438459478243727,23.131447020856385,14.994903536934727,10.378733980380389,10.737415370008572,9.426716455198369,11.656727062019597,13.007251113753671,8.857749548937257,10.464562212820882,11.319232509980019,9.76481068694455,12.285344585152584,13.866711315359296
187,Vernon,14.610095762711627,24.85194308388255,15.137751114999716,10.603508889695114,11.07237308703946,12.664209366860018,21.569605409343296,13.915271125906951,10.44561192104166,9.535091542622352,15.761725116313059,26.084322636419895,15.813948147674965,10.972471535610484,11.40284264018175,9.852312222122462,14.355207415498013,17.341332779580338,9.29215488035138,12.838733328607452,13.807212552358184,10.240698207477644,15.244377492393673,19.343524290277557
188,Granville,12.275027491407354,23.673915909884375,13.932266163761945,9.701705631614482,10.372969907997676,10.944860202602756,19.826226076555024,13.094800629937646,9.49462551755007,9.269013554523523,13.334276106770703,25.3627923960035,14.623520507576611,10.291138052313388,10.593828743275251,9.285737686227366,12.15878662351902,14.083916931070673,8.950183046697507,10.912922870149636,11.976771605982266,9.537953027811449,13.142366468249026,15.848901193417886
189,Eu,12.313516365306588,24.617285535479315,14.693923237287457,9.7348013783176,10.989989791955944,10.578989082489242,20.420764291584064,12.721522090734114,9.637112637810562,9.579343804646898,13.326665180845277,25.773593160538777,15.702093130693328,9.998396363966298,11.37845422280702,9.396342474442548,12.07746143675234,14.172781789640801,8.927704158520513,10.470960834546648,11.608353399072517,9.71284357253973,12.986540535631066,15.70356521218355
190,Guéret,11.71982405130078,20.484304416366818,13.359565245561448,9.957579740264444,10.066509856504114,11.105457423973869,18.416073577700846,12.920828855745368,9.805048557753059,8.74388254088265,12.176591052299937,21.56367437330571,13.759358955668244,10.299346370248625,10.250399452566873,9.099415591319552,11.349136030638691,13.633478659073903,8.949241395778703,10.694179990711868,12.726501607106572,9.201249525842876,11.814994624189271,14.40713751780933
191,Tulle,11.70461854287282,20.008912667428874,13.444126849192939,9.694113363393846,10.000888228967664,10.92997456072599,18.140980035843267,12.691238831459192,9.582639996058813,8.909127122007527,12.287382233227152,21.178766117356833,13.95047151654452,10.009013642487757,10.224048321059517,9.223471974052206,11.41780277833747,13.407911557852836,9.003024181378446,10.63063378907499,12.273794051316537,9.371784632295409,11.989704998295167,14.377344597308388
192,Thann - Cernay,12.78535540463714,22.818226365084136,13.98606036832037,10.078313967862753,11.178766899807979,11.040876129145206,19.173873800127527,12.517775336594111,9.807822135731799,9.431689235939508,13.946209020138152,24.18052085153533,15.007476117388581,10.956514956354846,11.544488096028795,9.377314340942448,12.751402388490579,14.65185304509931,8.891817297956553,11.122741519714483,11.953377703852688,9.74554552217803,13.791505907152915,16.559498455153534
193,Dinard,12.85946140726144,25.887516359100147,13.932045114479859,9.776442821941272,10.477164335798868,11.043796156093725,19.932901598458226,12.576146736883956,9.516313683306103,9.531600283122064,14.238572394300357,28.45955857974282,14.924603654287832,10.40295691237538,10.634133471199737,9.031640356041795,12.51066633815239,16.372934297376997,8.692267881478713,11.122825977232099,12.39304739514233,9.301137795488856,13.57498927581955,19.225513942380648
194,Tournon-sur-Rhône,12.303350650365536,21.817979385229908,13.659758060921808,10.038273765831157,10.363924220093386,11.008786415584183,18.595569459009496,12.753392689872793,9.76361579633835,9.492862141907885,13.208025595332078,23.137998739575,14.20159160026887,10.814572073978693,10.613257168890405,9.273449717821446,12.37743438252671,13.826741124167663,8.99304854130434,11.14667738788406,11.744716284544799,9.465532689634431,13.240908352126125,15.28137959035753
195,Sablé-sur-Sarthe,11.644195367260721,22.54572249752598,13.397210158753232,9.93926120926622,10.559141812883114,10.498047297187757,19.367846987027924,12.038974619529256,9.714369712492939,9.959144808979957,12.363073636606483,23.508082872727712,14.102354669619332,10.725810404866165,10.798916154920368,9.351629545534983,11.708050090881319,12.71916054270339,9.058404976217421,10.571851534863526,11.059268564695302,9.541924315627197,12.395490691926426,13.85916813647874
196,Pontarlier,11.747601141518741,21.271749703776116,13.59745372463617,9.717562040568948,10.825314105626159,10.365258219879104,17.61316397689578,12.1813820497137,9.54655893222199,9.457277604980172,12.840415336350452,22.85446526631347,14.505825859555374,10.273891459343307,11.195547324749459,9.415336483683719,11.886695995727612,13.113660748809899,8.858226536740307,10.549192659761356,10.985662541650077,9.846292625727527,12.955490218388887,14.775131501046156
